DoB_month,DoB_day,DoB_year,Age,Name,College,Sex,Eye_Colour,Hair_Colour,Head_length,Face_breadth,Face_iobreadth
8,11,1887,23,Jacob Molina,Trinity,Male,dark,fair,20.066000000000003,14.478000000000002,6.35
11,7,1879,23,Michael Love,Fitzwilliam,Male,dark,jet-black,20.066000000000003,16.256,5.842
8,7,1901,19,Joseph Kerr,Trinity,Male,light,fair,20.32,14.986,5.588000000000001
9,4,1891,19,Dwayne Drake,Fitzwilliam,Male,dark,jet-black,19.812,14.732,6.604
10,8,1865,29,Jason Ruiz,Peterhouse,Male,dark,red,20.32,15.494,6.35
1,26,1892,18,Tristan Black,Trinity,Male,dark,fair,19.558,15.494,5.588000000000001
11,12,1880,24,David Stevens,Fitzwilliam,Male,dark,jet-black,19.558,15.494,6.096
10,30,1901,18,Alan Davidson,Queen's,Male,dark,fair,18.288,15.494,5.842
6,23,1882,21,Justin Estrada,Trinity,Male,light,red,20.573999999999998,14.986,5.588000000000001
10,16,1878,24,Michael Bowman,Emmanuel,Male,light,jet-black,19.558,15.24,6.35
8,7,1869,20,Russell Bishop,Queen's,Male,dark,brown,20.32,15.24,6.096
1,12,1881,21,Christopher Adkins,Christ's,Male,dark,dark,19.05,15.748000000000001,6.096
11,4,1882,22,Jorge Lee,Emmanuel,Male,medium,fair,19.304,15.494,5.842
8,14,1882,22,James Berry,St Catharine's,Male,medium,dark,20.32,14.986,6.8580000000000005
3,19,1876,24,Christopher Tanner,Emmanuel,Male,light,red,20.066000000000003,15.494,5.842
9,1,1873,23,Justin Chavez,St Catharine's,Male,dark,brown,20.32,13.97,6.8580000000000005
7,3,1875,22,William Olson,Trinity Hall,Male,dark,fair,19.304,15.24,6.096
7,13,1878,23,Christopher Turner,Pembroke,Male,dark,dark,19.812,14.223999999999998,6.096
8,19,1874,20,Jason Daniels,Queen's,Male,dark,fair,19.05,15.24,6.604
5,24,1901,19,Ryan Cardenas,Pembroke,Male,light,jet-black,20.32,15.748000000000001,5.588000000000001
11,23,1893,24,John Frazier,King's,Male,dark,brown,20.066000000000003,15.24,6.35
7,22,1888,22,Stephen May,Downing,Male,dark,brown,19.05,15.748000000000001,6.35
5,14,1894,19,William Mccarthy,Trinity,Male,medium,jet-black,19.812,14.732,6.8580000000000005
5,19,1867,22,Stephen Guzman,Selwyn,Male,dark,jet-black,19.558,15.24,6.35
10,24,1884,19,Jose Lopez,King's,Male,medium,dark,20.066000000000003,15.494,6.8580000000000005
10,3,1873,20,Scott Terry,Fitzwilliam,Male,dark,fair,19.304,16.51,6.8580000000000005
10,31,1890,29,Jacob Webster,Jesus,Male,medium,brown,19.304,14.732,6.35
10,21,1880,23,John Wolfe,Sidney Sussex,Male,medium,jet-black,18.541999999999998,14.478000000000002,5.842
11,29,1872,22,Robert Day,Sidney Sussex,Male,light,brown,19.812,15.748000000000001,6.604
1,13,1884,24,Benjamin Whitaker,Gonville & Caius,Male,medium,dark,20.573999999999998,14.986,6.096
9,24,1881,24,Matthew West,Trinity,Male,medium,dark,21.082,14.986,5.842
5,22,1898,21,Joshua Hopkins,Pembroke,Male,medium,red,19.304,15.494,5.3340000000000005
7,3,1888,30,Jim Mccarthy,Fitzwilliam,Male,medium,brown,20.828,14.223999999999998,6.096
4,29,1868,21,Sean Berry,Trinity,Male,dark,jet-black,19.558,15.748000000000001,6.096
2,28,1889,22,David Turner,Trinity,Male,dark,jet-black,19.558,14.478000000000002,6.604
4,14,1896,22,Bryan Henderson,Sidney Sussex,Male,dark,jet-black,18.796000000000003,14.478000000000002,5.842
12,2,1896,20,Matthew Flores,St Catharine's,Male,medium,fair,20.066000000000003,14.478000000000002,6.096
5,2,1880,24,Christopher Walker,St John's,Male,dark,jet-black,19.812,15.24,7.111999999999999
1,11,1873,26,Johnny Miller,St John's,Male,medium,brown,18.796000000000003,14.986,6.604
5,31,1872,18,James Brown,Queen's,Male,dark,dark,19.304,15.748000000000001,6.35
11,28,1877,24,Brian Mason,King's,Male,dark,dark,19.812,16.256,5.842
8,14,1876,18,Carlos Vazquez,Trinity,Male,dark,jet-black,19.304,15.748000000000001,5.842
8,19,1890,18,Craig Walton,St John's,Male,light,jet-black,19.558,15.494,6.8580000000000005
7,10,1888,24,Michael Banks,Clare,Male,dark,jet-black,19.812,15.24,6.35
1,27,1889,28,Jesse Terry,Peterhouse,Male,dark,fair,19.812,15.494,5.842
8,12,1877,20,Jeffrey Morris,Clare,Male,dark,jet-black,17.526,15.494,5.842
1,25,1883,30,Nathaniel Colon,St John's,Male,dark,jet-black,19.812,16.002,5.842
5,27,1870,24,John Sandoval,Jesus,Male,light,jet-black,19.304,15.24,6.096
2,19,1879,20,Joshua Lee,St John's,Male,dark,dark,19.05,15.748000000000001,6.35
11,29,1888,18,Charles Matthews,St John's,Male,dark,brown,19.812,15.748000000000001,6.096
10,15,1889,21,Cameron Bautista,Magdalene,Male,dark,jet-black,20.573999999999998,16.764,5.08
4,12,1871,20,Michael Anderson,Pembroke,Male,medium,brown,19.812,15.494,6.35
9,15,1868,23,Joseph Espinoza,Christ's,Male,medium,fair,20.32,15.24,6.096
12,31,1892,22,Charles Bell,St Catharine's,Male,medium,red,19.812,14.986,6.096
11,27,1874,20,Andrew Perez,King's,Male,light,fair,20.066000000000003,15.24,6.096
6,16,1876,22,Henry Henry,Jesus,Male,dark,brown,20.32,16.51,6.35
5,8,1865,30,Corey Keller,Pembroke,Male,light,brown,18.288,15.748000000000001,6.35
11,28,1880,23,Richard Kramer,Clare,Male,dark,jet-black,18.796000000000003,15.494,6.096
10,3,1892,21,Jeffery Walker,Pembroke,Male,light,dark,19.304,16.002,5.842
5,28,1891,19,Jeffrey Jones,Queen's,Male,medium,jet-black,20.573999999999998,15.24,6.35
7,19,1880,20,Michael Lyons,Sidney Sussex,Male,medium,jet-black,20.32,15.24,5.842
9,3,1864,26,Gregory Todd,King's,Male,dark,dark,20.066000000000003,16.002,6.35
11,10,1901,18,Andrew Schultz,Christ's,Male,dark,fair,20.066000000000003,14.732,6.604
1,21,1878,19,Manuel Hartman,Queen's,Male,dark,jet-black,20.573999999999998,15.494,6.35
2,9,1893,24,Keith Solomon,St Catharine's,Male,medium,jet-black,20.066000000000003,15.24,6.35
8,5,1891,19,Brandon Hayes,Sidney Sussex,Male,medium,jet-black,18.796000000000003,15.24,5.3340000000000005
5,26,1868,21,Anthony Roberts,St Edmund's,Male,dark,red,20.066000000000003,15.494,6.35
2,11,1886,23,Mark Brown,Emmanuel,Male,dark,red,19.812,15.748000000000001,6.8580000000000005
2,10,1881,22,Michael Smith,St Edmund's,Male,dark,jet-black,19.558,16.002,5.842
9,4,1886,19,Jamie Sullivan,Pembroke,Male,light,red,19.558,14.986,6.604
3,16,1883,18,Stuart Lee,Emmanuel,Male,dark,red,20.828,15.24,6.35
9,30,1899,18,Kevin Taylor,St Catharine's,Male,dark,dark,19.812,14.223999999999998,6.096
3,12,1894,20,Jeremy Coleman,Corpus Christi,Male,dark,dark,19.304,14.986,5.842
11,13,1897,19,William Kirk,Gonville & Caius,Male,dark,dark,19.304,16.002,6.35
4,2,1877,24,Terry Page,Christ's,Male,light,fair,19.558,16.002,6.096
1,30,1891,21,Steven Sanchez,Fitzwilliam,Male,medium,dark,19.05,15.24,6.096
1,29,1880,19,Elizabeth Smith,Girton,Female,medium,fair,19.304,14.986,5.588000000000001
12,18,1891,21,William Duran,St Catharine's,Male,dark,brown,20.32,14.986,5.842
3,14,1895,22,Christopher Hughes,St Edmund's,Male,medium,fair,20.573999999999998,14.986,5.842
9,1,1883,20,Travis Gonzalez,Downing,Male,dark,fair,20.066000000000003,14.223999999999998,6.604
12,9,1895,21,Jonathan Yang,Downing,Male,dark,fair,20.066000000000003,16.256,6.604
11,1,1896,19,Jonathan Sosa,Emmanuel,Male,light,fair,19.812,15.748000000000001,5.588000000000001
11,28,1895,18,Thomas Weaver,Trinity,Male,dark,dark,19.812,15.494,6.604
2,17,1882,18,Thomas Smith,St Edmund's,Male,dark,fair,19.812,15.494,6.096
5,15,1886,18,Martin Willis,Trinity,Male,dark,fair,20.573999999999998,14.478000000000002,6.096
2,6,1875,20,Shawn Schmidt,Trinity Hall,Male,medium,fair,20.32,14.223999999999998,5.3340000000000005
1,15,1893,22,David Oconnor,St Catharine's,Male,medium,brown,20.066000000000003,13.97,6.604
5,2,1883,18,Joseph Hill,Queen's,Male,medium,fair,20.066000000000003,15.24,6.096
11,13,1868,30,Andrew Meza,Trinity,Male,light,red,19.304,15.494,6.35
10,9,1868,21,Kyle Barrett,Clare,Male,light,red,19.812,14.732,6.096
1,9,1897,22,Paul Olson,Downing,Male,light,fair,20.066000000000003,15.748000000000001,6.096
7,17,1895,19,Michael Hernandez,Selwyn,Male,medium,jet-black,19.558,14.478000000000002,5.842
4,30,1898,19,Antonio Tucker,Clare,Male,dark,dark,19.812,15.494,6.604
4,24,1889,19,Michael Foster,Pembroke,Male,dark,dark,19.812,14.478000000000002,6.096
3,8,1863,27,James Anderson,Trinity Hall,Male,dark,dark,20.32,15.24,5.842
5,1,1883,20,Steven Gregory,Downing,Male,light,jet-black,19.304,15.748000000000001,5.842
3,29,1874,18,Henry Perez,Corpus Christi,Male,dark,brown,19.304,15.24,6.8580000000000005
2,14,1887,30,Mario Merritt,Queen's,Male,dark,fair,19.558,14.986,6.604
8,22,1874,18,Andrew Henry,Magdalene,Male,medium,brown,19.558,16.002,6.096
10,13,1890,18,William Allen,Gonville & Caius,Male,dark,dark,19.304,15.494,6.096
4,2,1889,22,John Rubio,Emmanuel,Male,light,red,18.796000000000003,14.478000000000002,6.35
4,3,1871,18,Dylan Hernandez,Sidney Sussex,Male,light,brown,19.812,15.24,6.604
9,7,1878,19,Jim Smith,Christ's,Male,light,fair,19.05,16.002,6.35
10,1,1876,24,Scott Andrews,Jesus,Male,dark,jet-black,18.796000000000003,14.986,6.604
12,29,1892,22,Jonathan Alvarado,Christ's,Male,dark,jet-black,18.796000000000003,15.24,6.35
4,7,1885,18,Craig King,Fitzwilliam,Male,light,jet-black,19.558,15.494,5.588000000000001
7,22,1896,20,Andrew Stewart,St Edmund's,Male,dark,jet-black,20.066000000000003,16.256,5.588000000000001
4,9,1897,18,Steven Farrell,Corpus Christi,Male,light,dark,20.066000000000003,14.732,6.096
6,7,1895,18,Timothy Cross,St John's,Male,light,jet-black,19.812,14.986,5.588000000000001
4,8,1877,24,Troy Valentine,St Catharine's,Male,light,brown,19.05,15.494,6.604
10,12,1882,22,Jasmine Smith,Newnham,Female,medium,fair,19.05,14.732,5.588000000000001
2,5,1883,22,Michael Garza,Selwyn,Male,dark,fair,20.32,14.478000000000002,5.842
5,14,1888,21,Nicolas Ramsey,Christ's,Male,dark,jet-black,19.05,15.494,6.35
4,25,1878,22,David Young,St Catharine's,Male,medium,brown,20.066000000000003,16.002,6.35
8,31,1873,24,Martin Edwards,Magdalene,Male,dark,jet-black,19.812,14.478000000000002,6.096
11,12,1885,23,Gregory Parks,Emmanuel,Male,dark,jet-black,19.558,14.732,5.842
1,11,1869,21,Leroy Stevens,Downing,Male,dark,jet-black,20.32,14.732,6.35
9,28,1872,19,Joseph Smith,Downing,Male,dark,jet-black,19.304,16.002,7.111999999999999
11,4,1871,22,Timothy Carter,Emmanuel,Male,medium,brown,19.812,16.002,6.35
7,24,1894,22,Stephen Thomas,Trinity,Male,dark,jet-black,19.304,14.478000000000002,5.842
12,16,1884,22,Stephen Jackson,St Edmund's,Male,light,red,18.796000000000003,14.732,6.35
9,3,1869,23,Brad Lam,Pembroke,Male,light,jet-black,19.558,15.24,6.35
3,16,1889,19,Shaun Bowman,Selwyn,Male,dark,brown,19.304,16.256,5.588000000000001
5,9,1869,24,Timothy Benitez,St Edmund's,Male,dark,fair,20.066000000000003,15.24,6.604
8,3,1899,21,Jose Kelly,Clare,Male,medium,fair,19.304,14.478000000000002,6.096
4,22,1882,24,Nicholas Perez,Clare,Male,medium,jet-black,19.304,15.494,6.604
5,10,1895,20,Anthony Murray,Trinity Hall,Male,dark,dark,20.32,15.748000000000001,6.604
8,6,1873,18,Matthew Graham,St Edmund's,Male,dark,red,19.304,16.002,6.096
10,10,1879,28,Vincent Ortiz,Fitzwilliam,Male,dark,fair,20.066000000000003,15.24,6.096
3,6,1900,19,Jason Reeves,St Catharine's,Male,dark,dark,19.812,14.732,6.604
11,20,1876,21,Dean Foster,Fitzwilliam,Male,light,red,20.573999999999998,15.494,5.842
8,28,1876,19,Shawn Smith,Peterhouse,Male,dark,fair,20.32,15.494,5.3340000000000005
3,13,1872,23,Kyle Freeman,Fitzwilliam,Male,dark,dark,20.066000000000003,15.494,6.35
1,30,1897,20,Frank Farrell,St John's,Male,dark,brown,19.812,15.494,5.842
6,20,1878,24,Brandon Moore,Trinity Hall,Male,dark,fair,20.066000000000003,14.986,5.842
1,3,1872,24,Kevin Gates,Trinity Hall,Male,medium,fair,20.066000000000003,16.002,6.35
9,26,1885,18,Shane Jones,Trinity Hall,Male,medium,jet-black,20.066000000000003,15.494,6.35
6,2,1902,18,Christopher Roberts,Jesus,Male,dark,brown,19.558,14.732,5.588000000000001
8,7,1874,24,Matthew Dickerson,Jesus,Male,dark,jet-black,19.812,15.494,6.096
12,14,1871,21,Spencer Costa,Trinity Hall,Male,dark,fair,19.812,13.716000000000001,6.096
8,1,1880,25,Brandon Ware,Gonville & Caius,Male,medium,dark,19.05,14.732,6.096
1,19,1867,29,Randy Bush,Trinity Hall,Male,medium,fair,20.066000000000003,15.748000000000001,6.096
8,27,1893,23,Ruben Mcdowell,Queen's,Male,dark,brown,19.812,15.24,5.842
4,20,1880,23,Kenneth Mays,Emmanuel,Male,dark,dark,19.812,14.986,6.096
9,11,1893,19,Rodney Campbell,Fitzwilliam,Male,dark,red,20.573999999999998,16.256,6.096
10,31,1886,28,James Nelson,Emmanuel,Male,light,fair,20.32,14.732,6.35
2,23,1889,22,Jillian Davis,Girton,Female,dark,fair,19.304,15.24,5.588000000000001
10,17,1887,29,Jason Anderson,Trinity,Male,light,brown,19.304,14.986,5.588000000000001
5,22,1874,22,Kyle Hernandez,Clare,Male,dark,brown,19.558,14.732,6.35
4,15,1887,18,Mason Williams,Magdalene,Male,dark,jet-black,19.05,13.97,6.096
4,2,1878,21,Christopher Allen,Pembroke,Male,dark,fair,18.796000000000003,15.494,5.588000000000001
12,26,1889,24,Brian Petersen,St Edmund's,Male,light,jet-black,20.828,14.732,5.842
7,30,1887,22,Cody Becker,St John's,Male,medium,brown,20.32,14.986,6.096
11,22,1877,27,William Ortiz,Jesus,Male,dark,brown,20.066000000000003,14.986,5.588000000000001
2,7,1887,18,James Howard,Fitzwilliam,Male,dark,brown,18.541999999999998,14.986,5.842
6,2,1884,23,Robert Guzman,St Catharine's,Male,light,brown,20.32,15.748000000000001,5.842
8,15,1890,21,Jeffrey Tran,St John's,Male,medium,fair,20.066000000000003,15.24,5.3340000000000005
5,18,1869,24,David Morales,Peterhouse,Male,medium,dark,19.05,15.748000000000001,6.35
1,30,1893,20,Allen Knight,Emmanuel,Male,dark,brown,20.828,14.986,6.096
4,11,1870,24,Austin Anderson,Jesus,Male,medium,brown,20.828,14.986,5.3340000000000005
10,20,1899,21,Grant White,Clare,Male,dark,red,20.32,14.986,6.35
2,21,1898,22,John Woods,Magdalene,Male,medium,red,19.05,14.478000000000002,5.3340000000000005
2,11,1890,19,Brian Walton,Magdalene,Male,medium,red,20.32,15.494,6.096
7,27,1890,20,Nathan Singh,Emmanuel,Male,dark,brown,20.828,15.24,6.604
10,16,1896,21,Daniel Sanders,Fitzwilliam,Male,medium,jet-black,19.558,14.986,6.35
1,18,1894,19,Jerome Mcdaniel,St Edmund's,Male,light,jet-black,20.066000000000003,15.494,6.604
11,9,1878,24,David Perez,Downing,Male,light,brown,20.066000000000003,14.986,5.588000000000001
12,6,1880,22,Jason Castro,Queen's,Male,medium,brown,19.812,15.494,6.8580000000000005
5,16,1880,23,James Patel,Pembroke,Male,medium,fair,19.812,14.478000000000002,6.35
9,13,1888,24,David Bell,Jesus,Male,light,red,20.573999999999998,15.24,5.3340000000000005
12,9,1886,19,Calvin White,Clare,Male,dark,red,19.05,14.732,6.35
8,13,1889,22,Rodney Rodriguez,Magdalene,Male,dark,brown,19.812,15.748000000000001,6.096
1,29,1865,30,Gordon Ramirez,St Edmund's,Male,medium,brown,20.573999999999998,14.732,6.096
3,13,1899,20,Matthew Robbins,Gonville & Caius,Male,dark,fair,19.558,15.494,6.096
8,1,1894,21,David Moore,Christ's,Male,dark,jet-black,20.573999999999998,15.24,5.588000000000001
11,1,1893,25,Marcus Wright,Queen's,Male,dark,jet-black,20.066000000000003,14.478000000000002,5.3340000000000005
1,11,1868,23,Jacob Smith,St John's,Male,light,dark,19.558,14.223999999999998,6.8580000000000005
9,2,1895,22,Jonathan Johnson,Peterhouse,Male,medium,brown,19.812,14.986,6.096
11,5,1883,22,Matthew Brown,Sidney Sussex,Male,dark,jet-black,19.812,14.732,6.604
10,6,1867,22,Robert Faulkner,Christ's,Male,dark,dark,19.812,14.732,5.842
7,4,1886,22,Kristopher Watts,Clare,Male,dark,jet-black,20.066000000000003,14.478000000000002,6.604
5,12,1872,21,Michael Morrow,Fitzwilliam,Male,light,brown,20.32,14.478000000000002,5.842
10,9,1885,21,Bruce Anderson,Trinity Hall,Male,medium,fair,19.558,15.24,5.842
5,2,1896,18,Alan Ortiz,Emmanuel,Male,dark,brown,19.812,15.494,6.096
9,11,1870,19,Ryan Mills,Fitzwilliam,Male,light,dark,19.812,15.494,6.35
6,18,1865,24,Jeremy Lopez,Trinity,Male,medium,fair,19.812,15.24,5.588000000000001
10,3,1884,22,Kenneth Pennington,Emmanuel,Male,medium,dark,19.812,15.494,6.35
1,29,1885,22,Daniel Hall,Gonville & Caius,Male,dark,jet-black,18.541999999999998,13.716000000000001,6.35
3,17,1878,24,Jon Montgomery,Emmanuel,Male,dark,dark,20.066000000000003,15.494,7.111999999999999
5,13,1887,23,Kevin Diaz,Trinity Hall,Male,medium,brown,19.05,15.494,6.35
7,24,1888,20,Matthew Mendez,Trinity Hall,Male,dark,fair,19.304,15.748000000000001,6.604
1,21,1891,22,Paul Ortega,Emmanuel,Male,medium,brown,21.59,15.24,5.842
7,26,1888,18,Jacob Duarte,Trinity Hall,Male,dark,dark,19.558,15.494,5.842
1,22,1876,25,Justin Barnes,Magdalene,Male,dark,fair,18.796000000000003,15.748000000000001,6.604
5,15,1881,22,Matthew Richards,Downing,Male,dark,dark,21.082,15.494,6.096
4,27,1868,23,Clayton Bolton,Downing,Male,medium,jet-black,20.573999999999998,15.494,5.588000000000001
11,19,1875,22,Nathan Salazar,Magdalene,Male,dark,red,20.32,15.494,6.096
9,5,1888,24,Todd Rose,St John's,Male,dark,dark,19.05,16.256,5.588000000000001
8,24,1872,24,Bryan Baker,Trinity,Male,dark,dark,19.05,15.24,5.842
7,30,1892,20,John Wilson,Queen's,Male,dark,dark,19.558,15.748000000000001,5.842
9,15,1896,22,Nicholas Mejia,Peterhouse,Male,light,fair,18.796000000000003,14.732,5.842
8,12,1872,23,Michael Williams,Gonville & Caius,Male,light,dark,19.304,14.986,6.35
12,27,1881,25,John Taylor,St Catharine's,Male,dark,dark,20.066000000000003,16.002,6.096
8,28,1868,22,John Grimes,Emmanuel,Male,light,fair,19.05,15.748000000000001,6.096
10,7,1872,19,Spencer Long,King's,Male,dark,dark,19.05,16.002,6.35
3,18,1869,23,Thomas Mercer,St Catharine's,Male,dark,dark,20.32,15.494,6.096
2,22,1880,27,Philip Ward,Selwyn,Male,dark,red,19.558,14.986,6.35
6,3,1891,22,Johnny Joseph,Peterhouse,Male,dark,dark,19.05,15.494,5.588000000000001
8,18,1890,21,Jordan Phillips,Jesus,Male,light,brown,19.304,14.478000000000002,6.35
1,15,1887,22,Jeremy Klein,Downing,Male,dark,dark,21.336000000000002,14.986,6.096
12,15,1882,30,Ryan Bass,St Edmund's,Male,light,jet-black,20.066000000000003,14.478000000000002,6.096
11,18,1897,19,Michael Edwards,Magdalene,Male,dark,jet-black,20.32,14.986,5.842
9,18,1887,18,John Reyes,Pembroke,Male,medium,fair,20.066000000000003,15.24,6.096
8,15,1894,26,William Velazquez,Sidney Sussex,Male,dark,jet-black,19.304,15.494,6.096
2,5,1869,21,Tristan Romero,Queen's,Male,dark,jet-black,19.558,15.24,5.842
4,14,1872,24,Eric Schmitt,St John's,Male,light,jet-black,19.812,14.986,5.842
3,31,1897,19,Joshua Edwards,Magdalene,Male,dark,dark,20.066000000000003,14.986,6.604
5,30,1889,18,Bruce Gutierrez,Downing,Male,dark,dark,20.32,15.748000000000001,5.3340000000000005
4,27,1870,25,Angel Jones,St Catharine's,Male,medium,jet-black,20.828,15.748000000000001,6.35
5,14,1896,18,Craig Barrett,Clare,Male,dark,fair,19.304,15.748000000000001,6.35
12,29,1896,21,Alvin Harris,Gonville & Caius,Male,dark,brown,19.05,15.748000000000001,5.842
6,3,1898,18,Jorge Patrick,Queen's,Male,dark,jet-black,20.828,16.002,6.096
2,18,1883,21,Michael Edwards,Christ's,Male,dark,brown,18.796000000000003,14.732,6.35
11,3,1895,22,Eric Harrington,Trinity Hall,Male,dark,fair,19.812,15.24,6.604
7,19,1871,24,Rodney Wallace,St Catharine's,Male,medium,fair,19.304,14.732,6.8580000000000005
12,5,1873,18,Jason Martin,St Edmund's,Male,dark,brown,20.066000000000003,16.002,6.8580000000000005
3,11,1866,24,Wesley Franklin,Selwyn,Male,dark,red,19.812,15.494,6.35
5,11,1892,20,Kerry Vance,Peterhouse,Male,light,fair,20.066000000000003,15.494,5.588000000000001
8,29,1882,22,Gavin Riley,Christ's,Male,dark,fair,19.812,15.748000000000001,6.35
5,14,1883,23,James Parsons,Selwyn,Male,medium,dark,19.05,16.256,6.604
2,20,1874,24,Devon Mendoza,St Catharine's,Male,light,fair,19.558,15.24,5.588000000000001
12,27,1901,19,John Harris,Downing,Male,medium,dark,20.32,14.478000000000002,6.096
9,26,1900,19,Joseph Smith,Jesus,Male,dark,brown,20.573999999999998,14.478000000000002,6.35
6,9,1883,29,Alexander Bradford,Clare,Male,dark,fair,19.812,14.986,6.096
12,27,1884,20,Richard Smith,Sidney Sussex,Male,dark,fair,20.32,15.748000000000001,6.096
7,20,1891,25,Levi Melendez,Selwyn,Male,dark,jet-black,20.066000000000003,14.478000000000002,5.842
8,2,1881,22,Ralph Stanley,St John's,Male,dark,jet-black,19.558,14.732,6.35
8,26,1883,23,Jeffrey Turner,Fitzwilliam,Male,light,jet-black,20.066000000000003,14.478000000000002,6.35
6,4,1897,19,Jeffrey White,Gonville & Caius,Male,dark,dark,20.066000000000003,15.748000000000001,6.096
1,6,1866,27,Matthew Moss,Fitzwilliam,Male,dark,fair,19.05,15.24,7.111999999999999
5,27,1882,21,Dalton Davis,Sidney Sussex,Male,dark,jet-black,20.573999999999998,15.748000000000001,5.842
12,9,1867,23,Jonathan Lane,Trinity,Male,dark,jet-black,20.573999999999998,14.732,6.35
5,30,1884,24,James Soto,Christ's,Male,light,brown,20.573999999999998,16.002,6.096
5,3,1889,27,Robert Herrera,St Catharine's,Male,medium,brown,19.812,15.748000000000001,6.604
6,20,1879,19,Jerry Terrell,Magdalene,Male,dark,dark,20.32,14.986,5.842
7,5,1870,28,Jeffrey Morales,Magdalene,Male,dark,jet-black,19.558,15.494,5.842
10,17,1878,23,Herbert Price,Gonville & Caius,Male,dark,dark,19.304,15.24,6.096
6,30,1883,29,Mark Lewis,King's,Male,medium,brown,19.304,15.748000000000001,6.096
4,19,1897,20,Chad Navarro,Christ's,Male,dark,brown,20.32,16.002,5.588000000000001
4,8,1890,22,Antonio Bishop,King's,Male,medium,fair,19.558,14.986,6.35
5,11,1886,24,Kenneth Miller,Magdalene,Male,dark,jet-black,18.796000000000003,14.986,6.096
1,27,1872,21,Thomas Hill,St Catharine's,Male,medium,brown,20.066000000000003,15.748000000000001,6.096
